studyId	pubmedId	isHarmonisedByOt
GCST90470076	39789286	TRUE
GCST90470077	39789286	TRUE
GCST90470079	39789286	TRUE
GCST90470080	39789286	TRUE
GCST90470082	39789286	TRUE
GCST90470084	39789286	TRUE
GCST90470085	39789286	TRUE
GCST90470086	39789286	TRUE
GCST90470087	39789286	TRUE
GCST90470088	39789286	TRUE
GCST90470089	39789286	TRUE
GCST90470090	39789286	TRUE
GCST90470094	39789286	TRUE
GCST90469845	39789286	TRUE
GCST90469846	39789286	TRUE
GCST90469847	39789286	TRUE
GCST90469848	39789286	TRUE
GCST90469850	39789286	TRUE
GCST90469851	39789286	TRUE
GCST90469852	39789286	TRUE
GCST90469856	39789286	TRUE
GCST90469857	39789286	TRUE
GCST90469858	39789286	TRUE
GCST90469859	39789286	TRUE
GCST90469860	39789286	TRUE
GCST90469862	39789286	TRUE
GCST90469863	39789286	TRUE
GCST90469865	39789286	TRUE
GCST90469867	39789286	TRUE
GCST90469869	39789286	TRUE
GCST90469996	39789286	TRUE
GCST90469997	39789286	TRUE
GCST90469998	39789286	TRUE
GCST90469999	39789286	TRUE
GCST90470000	39789286	TRUE
GCST90470001	39789286	TRUE
GCST90470002	39789286	TRUE
GCST90470003	39789286	TRUE
GCST90470004	39789286	TRUE
GCST90470005	39789286	TRUE
GCST90470006	39789286	TRUE
GCST90470007	39789286	TRUE
GCST90470008	39789286	TRUE
GCST90470009	39789286	TRUE
GCST90470010	39789286	TRUE
GCST90470011	39789286	TRUE
GCST90470012	39789286	TRUE
GCST90470013	39789286	TRUE
GCST90470015	39789286	TRUE
GCST90470018	39789286	TRUE
GCST90470019	39789286	TRUE
GCST90470147	39789286	TRUE
GCST90470149	39789286	TRUE
GCST90470150	39789286	TRUE
GCST90470151	39789286	TRUE
GCST90470152	39789286	TRUE
GCST90470154	39789286	TRUE
GCST90470155	39789286	TRUE
GCST90470157	39789286	TRUE
GCST90470159	39789286	TRUE
GCST90470161	39789286	TRUE
GCST90470162	39789286	TRUE
GCST90470163	39789286	TRUE
GCST90470164	39789286	TRUE
GCST90470165	39789286	TRUE
GCST90470166	39789286	TRUE
GCST90470169	39789286	TRUE
GCST90470046	39789286	TRUE
GCST90470050	39789286	TRUE
GCST90470051	39789286	TRUE
GCST90470053	39789286	TRUE
GCST90470055	39789286	TRUE
GCST90470056	39789286	TRUE
GCST90470057	39789286	TRUE
GCST90470058	39789286	TRUE
GCST90470059	39789286	TRUE
GCST90470062	39789286	TRUE
GCST90470063	39789286	TRUE
GCST90470064	39789286	TRUE
GCST90470065	39789286	TRUE
GCST90470066	39789286	TRUE
GCST90470067	39789286	TRUE
GCST90470068	39789286	TRUE
GCST90470069	39789286	TRUE
GCST90469920	39789286	TRUE
GCST90469921	39789286	TRUE
GCST90469922	39789286	TRUE
GCST90469923	39789286	TRUE
GCST90469924	39789286	TRUE
GCST90469925	39789286	TRUE
GCST90469926	39789286	TRUE
GCST90469927	39789286	TRUE
GCST90469928	39789286	TRUE
GCST90469929	39789286	TRUE
GCST90469930	39789286	TRUE
GCST90469931	39789286	TRUE
GCST90469932	39789286	TRUE
GCST90469933	39789286	TRUE
GCST90469934	39789286	TRUE
GCST90469935	39789286	TRUE
GCST90469936	39789286	TRUE
GCST90469937	39789286	TRUE
GCST90469939	39789286	TRUE
GCST90469940	39789286	TRUE
GCST90469941	39789286	TRUE
GCST90469942	39789286	TRUE
GCST90469943	39789286	TRUE
GCST90469944	39789286	TRUE
GCST90470197	39789286	TRUE
GCST90470198	39789286	TRUE
GCST90470200	39789286	TRUE
GCST90470201	39789286	TRUE
GCST90470202	39789286	TRUE
GCST90470203	39789286	TRUE
GCST90470204	39789286	TRUE
GCST90470205	39789286	TRUE
GCST90470206	39789286	TRUE
GCST90470207	39789286	TRUE
GCST90470208	39789286	TRUE
GCST90470209	39789286	TRUE
GCST90470211	39789286	TRUE
GCST90470212	39789286	TRUE
GCST90470214	39789286	TRUE
GCST90470216	39789286	TRUE
GCST90470218	39789286	TRUE
GCST90470219	39789286	TRUE
GCST90470095	39789286	TRUE
GCST90470097	39789286	TRUE
GCST90470098	39789286	TRUE
GCST90470100	39789286	TRUE
GCST90470101	39789286	TRUE
GCST90470102	39789286	TRUE
GCST90470103	39789286	TRUE
GCST90470106	39789286	TRUE
GCST90470110	39789286	TRUE
GCST90470113	39789286	TRUE
GCST90470114	39789286	TRUE
GCST90470116	39789286	TRUE
GCST90470117	39789286	TRUE
GCST90470118	39789286	TRUE
GCST90470119	39789286	TRUE
GCST90469970	39789286	TRUE
GCST90469971	39789286	TRUE
GCST90469972	39789286	TRUE
GCST90469973	39789286	TRUE
GCST90469975	39789286	TRUE
GCST90469976	39789286	TRUE
GCST90469977	39789286	TRUE
GCST90469978	39789286	TRUE
GCST90469980	39789286	TRUE
GCST90469981	39789286	TRUE
GCST90469983	39789286	TRUE
GCST90469984	39789286	TRUE
GCST90469985	39789286	TRUE
GCST90469986	39789286	TRUE
GCST90469988	39789286	TRUE
GCST90469990	39789286	TRUE
GCST90469991	39789286	TRUE
GCST90469992	39789286	TRUE
GCST90469993	39789286	TRUE
GCST90469994	39789286	TRUE
GCST90470020	39789286	TRUE
GCST90470021	39789286	TRUE
GCST90470022	39789286	TRUE
GCST90470023	39789286	TRUE
GCST90470024	39789286	TRUE
GCST90470025	39789286	TRUE
GCST90470026	39789286	TRUE
GCST90470028	39789286	TRUE
GCST90470029	39789286	TRUE
GCST90470030	39789286	TRUE
GCST90470031	39789286	TRUE
GCST90470032	39789286	TRUE
GCST90470033	39789286	TRUE
GCST90470037	39789286	TRUE
GCST90470038	39789286	TRUE
GCST90470039	39789286	TRUE
GCST90470041	39789286	TRUE
GCST90470042	39789286	TRUE
GCST90470044	39789286	TRUE
GCST90469897	39789286	TRUE
GCST90469898	39789286	TRUE
GCST90469900	39789286	TRUE
GCST90469901	39789286	TRUE
GCST90469902	39789286	TRUE
GCST90469903	39789286	TRUE
GCST90469904	39789286	TRUE
GCST90469906	39789286	TRUE
GCST90469908	39789286	TRUE
GCST90469909	39789286	TRUE
GCST90469910	39789286	TRUE
GCST90469912	39789286	TRUE
GCST90469913	39789286	TRUE
GCST90469914	39789286	TRUE
GCST90469915	39789286	TRUE
GCST90469917	39789286	TRUE
GCST90469918	39789286	TRUE
GCST90470245	39789286	TRUE
GCST90470246	39789286	TRUE
GCST90470247	39789286	TRUE
GCST90470249	39789286	TRUE
GCST90470250	39789286	TRUE
GCST90470251	39789286	TRUE
GCST90470253	39789286	TRUE
GCST90470254	39789286	TRUE
GCST90470937	39789286	TRUE
GCST90470938	39789286	TRUE
GCST90470939	39789286	TRUE
GCST90470942	39789286	TRUE
GCST90470944	39789286	TRUE
GCST90470945	39789286	TRUE
GCST90470946	39789286	TRUE
GCST90470947	39789286	TRUE
GCST90470948	39789286	TRUE
GCST90470949	39789286	TRUE
GCST90470950	39789286	TRUE
GCST90470951	39789286	TRUE
GCST90470170	39789286	TRUE
GCST90470171	39789286	TRUE
GCST90470172	39789286	TRUE
GCST90470175	39789286	TRUE
GCST90470176	39789286	TRUE
GCST90470180	39789286	TRUE
GCST90470181	39789286	TRUE
GCST90470183	39789286	TRUE
GCST90470184	39789286	TRUE
GCST90470185	39789286	TRUE
GCST90470187	39789286	TRUE
GCST90470188	39789286	TRUE
GCST90470192	39789286	TRUE
GCST90470193	39789286	TRUE
GCST90470194	39789286	TRUE
GCST90469945	39789286	TRUE
GCST90469946	39789286	TRUE
GCST90469947	39789286	TRUE
GCST90469948	39789286	TRUE
GCST90469949	39789286	TRUE
GCST90469950	39789286	TRUE
GCST90469951	39789286	TRUE
GCST90469952	39789286	TRUE
GCST90469953	39789286	TRUE
GCST90469954	39789286	TRUE
GCST90469955	39789286	TRUE
GCST90469956	39789286	TRUE
GCST90469958	39789286	TRUE
GCST90469960	39789286	TRUE
GCST90469962	39789286	TRUE
GCST90469963	39789286	TRUE
GCST90469967	39789286	TRUE
GCST90469968	39789286	TRUE
GCST90469969	39789286	TRUE
GCST90470120	39789286	TRUE
GCST90470121	39789286	TRUE
GCST90470122	39789286	TRUE
GCST90470123	39789286	TRUE
GCST90470124	39789286	TRUE
GCST90470125	39789286	TRUE
GCST90470126	39789286	TRUE
GCST90470129	39789286	TRUE
GCST90470130	39789286	TRUE
GCST90470131	39789286	TRUE
GCST90470132	39789286	TRUE
GCST90470133	39789286	TRUE
GCST90470134	39789286	TRUE
GCST90470135	39789286	TRUE
GCST90470136	39789286	TRUE
GCST90470137	39789286	TRUE
GCST90470138	39789286	TRUE
GCST90470139	39789286	TRUE
GCST90470140	39789286	TRUE
GCST90470141	39789286	TRUE
GCST90470952	39789286	TRUE
GCST90470953	39789286	TRUE
GCST90470954	39789286	TRUE
GCST90470955	39789286	TRUE
GCST90470956	39789286	TRUE
GCST90470957	39789286	TRUE
GCST90470958	39789286	TRUE
GCST90470961	39789286	TRUE
GCST90470963	39789286	TRUE
GCST90470966	39789286	TRUE
GCST90470967	39789286	TRUE
GCST90470968	39789286	TRUE
GCST90470970	39789286	TRUE
GCST90470973	39789286	TRUE
GCST90470976	39789286	TRUE
GCST90470978	39789286	TRUE
GCST90470979	39789286	TRUE
GCST90470980	39789286	TRUE
GCST90470981	39789286	TRUE
GCST90470982	39789286	TRUE
GCST90470983	39789286	TRUE
GCST90470984	39789286	TRUE
GCST90470985	39789286	TRUE
GCST90470986	39789286	TRUE
GCST90470990	39789286	TRUE
GCST90470991	39789286	TRUE
GCST90470993	39789286	TRUE
GCST90470994	39789286	TRUE
GCST90470995	39789286	TRUE
GCST90470996	39789286	TRUE
GCST90470997	39789286	TRUE
GCST90470999	39789286	TRUE
GCST90471000	39789286	TRUE
GCST90471001	39789286	TRUE
GCST90470358	39789286	TRUE
GCST90470359	39789286	TRUE
GCST90470360	39789286	TRUE
GCST90470362	39789286	TRUE
GCST90470363	39789286	TRUE
GCST90470364	39789286	TRUE
GCST90470365	39789286	TRUE
GCST90470368	39789286	TRUE
GCST90471051	39789286	TRUE
GCST90471052	39789286	TRUE
GCST90471053	39789286	TRUE
GCST90471054	39789286	TRUE
GCST90471055	39789286	TRUE
GCST90471057	39789286	TRUE
GCST90471058	39789286	TRUE
GCST90471059	39789286	TRUE
GCST90471060	39789286	TRUE
GCST90471061	39789286	TRUE
GCST90471062	39789286	TRUE
GCST90470281	39789286	TRUE
GCST90470282	39789286	TRUE
GCST90470284	39789286	TRUE
GCST90470285	39789286	TRUE
GCST90470287	39789286	TRUE
GCST90470288	39789286	TRUE
GCST90470289	39789286	TRUE
GCST90470290	39789286	TRUE
GCST90470292	39789286	TRUE
GCST90470294	39789286	TRUE
GCST90470295	39789286	TRUE
GCST90470297	39789286	TRUE
GCST90470298	39789286	TRUE
GCST90470299	39789286	TRUE
GCST90470300	39789286	TRUE
GCST90470301	39789286	TRUE
GCST90470302	39789286	TRUE
GCST90470303	39789286	TRUE
GCST90470304	39789286	TRUE
GCST90470305	39789286	TRUE
GCST90470306	39789286	TRUE
GCST90470308	39789286	TRUE
GCST90470309	39789286	TRUE
GCST90470310	39789286	TRUE
GCST90470311	39789286	TRUE
GCST90470313	39789286	TRUE
GCST90470314	39789286	TRUE
GCST90470316	39789286	TRUE
GCST90470318	39789286	TRUE
GCST90470319	39789286	TRUE
GCST90470320	39789286	TRUE
GCST90470321	39789286	TRUE
GCST90470322	39789286	TRUE
GCST90470324	39789286	TRUE
GCST90470325	39789286	TRUE
GCST90470326	39789286	TRUE
GCST90470327	39789286	TRUE
GCST90470328	39789286	TRUE
GCST90470330	39789286	TRUE
GCST90471002	39789286	TRUE
GCST90471003	39789286	TRUE
GCST90471004	39789286	TRUE
GCST90471007	39789286	TRUE
GCST90471009	39789286	TRUE
GCST90471010	39789286	TRUE
GCST90471012	39789286	TRUE
GCST90471015	39789286	TRUE
GCST90471016	39789286	TRUE
GCST90471017	39789286	TRUE
GCST90471018	39789286	TRUE
GCST90471019	39789286	TRUE
GCST90471020	39789286	TRUE
GCST90471021	39789286	TRUE
GCST90471022	39789286	TRUE
GCST90471023	39789286	TRUE
GCST90471024	39789286	TRUE
GCST90471026	39789286	TRUE
GCST90471027	39789286	TRUE
GCST90471028	39789286	TRUE
GCST90471030	39789286	TRUE
GCST90471031	39789286	TRUE
GCST90471032	39789286	TRUE
GCST90471033	39789286	TRUE
GCST90471035	39789286	TRUE
GCST90471036	39789286	TRUE
GCST90471038	39789286	TRUE
GCST90471039	39789286	TRUE
GCST90471040	39789286	TRUE
GCST90471042	39789286	TRUE
GCST90471043	39789286	TRUE
GCST90471044	39789286	TRUE
GCST90471048	39789286	TRUE
GCST90471049	39789286	TRUE
GCST90471050	39789286	TRUE
GCST90470331	39789286	TRUE
GCST90470332	39789286	TRUE
GCST90470333	39789286	TRUE
GCST90470335	39789286	TRUE
GCST90470336	39789286	TRUE
GCST90470337	39789286	TRUE
GCST90470338	39789286	TRUE
GCST90470339	39789286	TRUE
GCST90470343	39789286	TRUE
GCST90470344	39789286	TRUE
GCST90470345	39789286	TRUE
GCST90470347	39789286	TRUE
GCST90470348	39789286	TRUE
GCST90470349	39789286	TRUE
GCST90470352	39789286	TRUE
GCST90470354	39789286	TRUE
GCST90470624	39789286	TRUE
GCST90470626	39789286	TRUE
GCST90470627	39789286	TRUE
GCST90470629	39789286	TRUE
GCST90470631	39789286	TRUE
GCST90470634	39789286	TRUE
GCST90470635	39789286	TRUE
GCST90470636	39789286	TRUE
GCST90470638	39789286	TRUE
GCST90470640	39789286	TRUE
GCST90470641	39789286	TRUE
GCST90470642	39789286	TRUE
GCST90470643	39789286	TRUE
GCST90470644	39789286	TRUE
GCST90470645	39789286	TRUE
GCST90470646	39789286	TRUE
GCST90470648	39789286	TRUE
GCST90470724	39789286	TRUE
GCST90470725	39789286	TRUE
GCST90470726	39789286	TRUE
GCST90470727	39789286	TRUE
GCST90470729	39789286	TRUE
GCST90470730	39789286	TRUE
GCST90470731	39789286	TRUE
GCST90470734	39789286	TRUE
GCST90470735	39789286	TRUE
GCST90470736	39789286	TRUE
GCST90470737	39789286	TRUE
GCST90470739	39789286	TRUE
GCST90470741	39789286	TRUE
GCST90470742	39789286	TRUE
GCST90470743	39789286	TRUE
GCST90470744	39789286	TRUE
GCST90470745	39789286	TRUE
GCST90470746	39789286	TRUE
GCST90470747	39789286	TRUE
GCST90470748	39789286	TRUE
GCST90470749	39789286	TRUE
GCST90470750	39789286	TRUE
GCST90470751	39789286	TRUE
GCST90470753	39789286	TRUE
GCST90470754	39789286	TRUE
GCST90470755	39789286	TRUE
GCST90470756	39789286	TRUE
GCST90470757	39789286	TRUE
GCST90470758	39789286	TRUE
GCST90470759	39789286	TRUE
GCST90470760	39789286	TRUE
GCST90470762	39789286	TRUE
GCST90470763	39789286	TRUE
GCST90470765	39789286	TRUE
GCST90470766	39789286	TRUE
GCST90470767	39789286	TRUE
GCST90470768	39789286	TRUE
GCST90470771	39789286	TRUE
GCST90470772	39789286	TRUE
GCST90470800	39789286	TRUE
GCST90470801	39789286	TRUE
GCST90470802	39789286	TRUE
GCST90470803	39789286	TRUE
GCST90470805	39789286	TRUE
GCST90470806	39789286	TRUE
GCST90470807	39789286	TRUE
GCST90470809	39789286	TRUE
GCST90470810	39789286	TRUE
GCST90470811	39789286	TRUE
GCST90470813	39789286	TRUE
GCST90470814	39789286	TRUE
GCST90470815	39789286	TRUE
GCST90470816	39789286	TRUE
GCST90470817	39789286	TRUE
GCST90470820	39789286	TRUE
GCST90470821	39789286	TRUE
GCST90470822	39789286	TRUE
GCST90470776	39789286	TRUE
GCST90470777	39789286	TRUE
GCST90470778	39789286	TRUE
GCST90470779	39789286	TRUE
GCST90470780	39789286	TRUE
GCST90470781	39789286	TRUE
GCST90470782	39789286	TRUE
GCST90470783	39789286	TRUE
GCST90470784	39789286	TRUE
GCST90470785	39789286	TRUE
GCST90470786	39789286	TRUE
GCST90470788	39789286	TRUE
GCST90470789	39789286	TRUE
GCST90470790	39789286	TRUE
GCST90470792	39789286	TRUE
GCST90470793	39789286	TRUE
GCST90470796	39789286	TRUE
GCST90470797	39789286	TRUE
GCST90470798	39789286	TRUE
GCST90565775	40379966	TRUE
